einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
05;Auswärtiges Amt;E;;0512;Bundesministerium;11929;021;Vermischte Einnahmen; ;76;400;02;Ausland
05;Auswärtiges Amt;E;;0512;Bundesministerium;12421;021;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;77;7200;02;Ausland
05;Auswärtiges Amt;E;;0512;Bundesministerium;13122;021;Erlöse aus dem Verkauf von Liegenschaften im Ausland; ;77;1106;02;Ausland
05;Auswärtiges Amt;E;;0512;Bundesministerium;13221;021;Erlöse aus der Veräußerung von beweglichen Sachen; ;78;1500;02;Ausland
05;Auswärtiges Amt;E;;0512;Bundesministerium;26621;021;Erstattung von Verwaltungsausgaben aus dem Ausland; ;78;0;02;Ausland
05;Auswärtiges Amt;A;Sächliche Verwaltungsausgaben;0512;Bundesministerium;51802;165;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;78;43400;;
05;Auswärtiges Amt;A;Sächliche Verwaltungsausgaben;0512;Bundesministerium;52902;021;Für außergewöhnlichen Aufwand aus dienstlicher Veranlassung in besonderen Fällen, der den Angehörigen der Vertretungen mit Ausnahme der Leiter und ihrer ständigen Vertreter entsteht;nein;79;900;;
05;Auswärtiges Amt;A;Sächliche Verwaltungsausgaben;0512;Bundesministerium;52903;021;Für außergewöhnlichen Aufwand aus dienstlicher Veranlassung in besonderen Fällen, der den Leitern der Vertretungen und ihren ständigen Vertretern entsteht;nein;80;3300;;
05;Auswärtiges Amt;A;Sächliche Verwaltungsausgaben;0512;Bundesministerium;54701;011;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;80;0;;
05;Auswärtiges Amt;A;;0512;Bundesministerium;42111;011;Bezüge des Bundesministers und der Staatsminister;ja;81;435;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;42211;011;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten, Professorinnen und Professoren;ja;81;90278;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;42212;011;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;81;1150;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;42719;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;82;1700;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;42811;011;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;82;55000;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;45311;840;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;82;53000;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;45919;840;Vermischte Personalausgaben;ja;82;8;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;51111;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;82;22425;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;51411;011;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;83;300;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;51711;011;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;83;10900;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;51811;011;Mieten und Pachten;ja;83;1040;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;51911;011;Unterhaltung der Grundstücke und baulichen Anlagen;ja;83;4200;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;52511;011;Aus- und Fortbildung;ja;84;6414;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;52711;011;Dienstreisen;ja;84;4000;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;53211;011;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;84;3265;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;53215;059;Beteiligung am Schiedsgerichtshof und an der gemischten Kommission nach dem Londoner Schuldenabkommen;ja;84;0;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;53919;011;Vermischte Verwaltungsausgaben;ja;85;619;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;71111;011;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;85;1600;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;71211;011;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;ja;86;0;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;81111;011;Erwerb von Fahrzeugen;ja;86;0;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;81211;011;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;86;500;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;81212;011;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;86;15800;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;82112;029;Erwerb von Grundstücken für ausländische Vertretungen;ja;87;0;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;82311;011;Energie Contracting;ja;87;342;01;Inland
05;Auswärtiges Amt;A;;0512;Bundesministerium;42221;021;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;87;296850;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;42222;021;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;87;36200;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;42223;021;Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst;ja;88;5300;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;42729;021;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;88;90400;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;42821;021;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;88;113200;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;51121;021;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;89;9500;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;51421;021;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;89;4800;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;51721;021;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;89;30176;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;51821;021;Mieten und Pachten;ja;89;50000;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;51921;021;Unterhaltung der Grundstücke und baulichen Anlagen;ja;90;25750;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;52721;021;Dienstreisen;ja;90;4200;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;53224;021;Betreuung von Delegationen und internationalen Besuchern im Ausland;ja;90;250;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;53929;021;Vermischte Verwaltungsausgaben;ja;90;3900;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;68722;021;Zuschüsse für Honorarkonsularbeamte;ja;91;1500;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;71121;021;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;91;30867;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;73921;021;Baumaßnahmen;ja;92;39640;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;81121;021;Erwerb von Fahrzeugen;ja;94;6900;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;81221;021;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;94;4050;02;Ausland
05;Auswärtiges Amt;A;;0512;Bundesministerium;82121;021;Erwerb von Liegenschaften im Ausland;ja;95;14193;02;Ausland
05;Auswärtiges Amt;E;Verwaltungseinnahmen;0513;Deutsches Archäologisches Institut;11101;165;Gebühren, sonstige Entgelte; ;99;31;;
05;Auswärtiges Amt;E;Verwaltungseinnahmen;0513;Deutsches Archäologisches Institut;11901;165;Einnahmen aus Veröffentlichungen; ;99;50;;
05;Auswärtiges Amt;E;Verwaltungseinnahmen;0513;Deutsches Archäologisches Institut;11999;165;Vermischte Einnahmen; ;99;8;;
05;Auswärtiges Amt;E;Verwaltungseinnahmen;0513;Deutsches Archäologisches Institut;12401;165;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;100;0;;
05;Auswärtiges Amt;E;Verwaltungseinnahmen;0513;Deutsches Archäologisches Institut;13201;165;Erlöse aus der Veräußerung von beweglichen Sachen; ;100;0;;
05;Auswärtiges Amt;E;Übrige Einnahmen;0513;Deutsches Archäologisches Institut;28201;165;Einnahmen aus Stiftungen; ;100;0;;
05;Auswärtiges Amt;E;Übrige Einnahmen;0513;Deutsches Archäologisches Institut;38101;890;Leistungen von Bundesbehörden zur Durchführung von Aufträgen; ;100;0;;
05;Auswärtiges Amt;A;Sächliche Verwaltungsausgaben;0513;Deutsches Archäologisches Institut;51802;165;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;101;1457;;
05;Auswärtiges Amt;A;Zuweisungen und Zuschüsse (ohne Investitionen);0513;Deutsches Archäologisches Institut;68101;165;Stipendien;nein;101;600;;
05;Auswärtiges Amt;A;Zuweisungen und Zuschüsse (ohne Investitionen);0513;Deutsches Archäologisches Institut;68501;165;Mitgliedsbeiträge an privatrechtliche Vereine;nein;102;0;;
05;Auswärtiges Amt;A;Zuweisungen und Zuschüsse (ohne Investitionen);0513;Deutsches Archäologisches Institut;42749;165;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;102;0;04;Durchführung von Aufträgen für Bundesbehörden
05;Auswärtiges Amt;A;Zuweisungen und Zuschüsse (ohne Investitionen);0513;Deutsches Archäologisches Institut;42941;165;Nicht aufteilbare Personalausgaben;nein;102;0;04;Durchführung von Aufträgen für Bundesbehörden
05;Auswärtiges Amt;A;Zuweisungen und Zuschüsse (ohne Investitionen);0513;Deutsches Archäologisches Institut;54441;165;Forschung, Untersuchungen und Ähnliches;nein;102;0;04;Durchführung von Aufträgen für Bundesbehörden
05;Auswärtiges Amt;A;Zuweisungen und Zuschüsse (ohne Investitionen);0513;Deutsches Archäologisches Institut;54741;165;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;103;0;04;Durchführung von Aufträgen für Bundesbehörden
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;42201;165;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;103;5996;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;42202;165;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;103;0;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;42709;165;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;103;579;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;42801;165;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;104;5633;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;42802;165;Entgelte für Wissenschaftlerinnen und Wissenschaftler;ja;104;2954;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;45301;165;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;104;205;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;51101;165;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;104;1073;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;51401;165;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;105;82;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;51701;165;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;105;600;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;51801;165;Mieten und Pachten;ja;105;1328;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;51901;165;Unterhaltung der Grundstücke und baulichen Anlagen;ja;105;350;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;52501;165;Aus- und Fortbildung;ja;105;50;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;52701;165;Dienstreisen;ja;106;325;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;53201;165;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;106;177;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;53999;165;Vermischte Verwaltungsausgaben;ja;106;135;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;71101;165;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;106;0;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;71201;165;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;ja;106;0;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;73901;165;Baumaßnahmen des Hochbaus im Ausland von mehr als 1 000 000 im Einzelfall;ja;107;2300;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;81101;165;Erwerb von Fahrzeugen;ja;107;75;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;81201;165;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;107;35;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;81202;165;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;107;80;;
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;42719;165;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;108;1100;01;Wissenschaftliche Unternehmungen und Veröffentlichungen sowie Beihilfen hierfür
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;42811;165;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;108;0;01;Wissenschaftliche Unternehmungen und Veröffentlichungen sowie Beihilfen hierfür
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;42911;165;Nicht aufteilbare Personalausgaben;ja;109;822;01;Wissenschaftliche Unternehmungen und Veröffentlichungen sowie Beihilfen hierfür
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;54411;165;Forschung, Untersuchungen und Ähnliches;ja;109;291;01;Wissenschaftliche Unternehmungen und Veröffentlichungen sowie Beihilfen hierfür
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;54711;165;Nicht aufteilbare sächliche Verwaltungsausgaben;ja;109;4070;01;Wissenschaftliche Unternehmungen und Veröffentlichungen sowie Beihilfen hierfür
05;Auswärtiges Amt;A;;0513;Deutsches Archäologisches Institut;82111;165;Grunderwerb und Ablösung von Rechten für die Durchführung von archäologischen Arbeiten;ja;110;0;01;Wissenschaftliche Unternehmungen und Veröffentlichungen sowie Beihilfen hierfür
06;Bundesministerium des Innern;E;Verwaltungseinnahmen;0601;Gesellschaft und Verfassung;11999;012;Vermischte Einnahmen; ;9;100;;
06;Bundesministerium des Innern;E;Übrige Einnahmen;0601;Gesellschaft und Verfassung;27201;011;Zuschüsse der Europäischen Union zu den Kosten innenpolitischer Maßnahmen; ;9;0;;
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;53214;029;Untersuchungen und Aufklärung über innenpolitische Grundsatzfragen sowie Förderung innenpolitischer Maßnahmen;nein;10;0;01;Gesellschaftlicher Zusammenhalt einschließlich interreligiöser Dialog
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;63213;244;Bundesanteil zur Sicherung und Betreuung der Friedhöfe der ehemaligen jüdischen Gemeinden in der Bundesrepublik Deutschland;nein;10;2903;01;Gesellschaftlicher Zusammenhalt einschließlich interreligiöser Dialog
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68412;165;Zuschuss zu bevölkerungswissenschaftlichen Tagungen;nein;10;8;01;Gesellschaftlicher Zusammenhalt einschließlich interreligiöser Dialog
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68510;187;Zuschuss zur Vorbereitung und Durchführung des Jubiläums 500 Jahre Reformation;nein;11;50;01;Gesellschaftlicher Zusammenhalt einschließlich interreligiöser Dialog
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68511;144;Zuschuss an die Stiftung "Die Mitarbeit" sowie an die "Deutsche Gesellschaft e. V.";nein;11;720;01;Gesellschaftlicher Zusammenhalt einschließlich interreligiöser Dialog
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68512;144;Globalzuschüsse zur gesellschaftspolitischen und demokratischen Bildungsarbeit;nein;11;115957;01;Gesellschaftlicher Zusammenhalt einschließlich interreligiöser Dialog
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68514;187;Zuschuss für die Förderung der jüdischen Gemeinschaft, der christlich-jüdischen Zusammenarbeit sowie des interreligiösen und interkulturellen Dialogs;nein;12;12432;01;Gesellschaftlicher Zusammenhalt einschließlich interreligiöser Dialog
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68516;199;Zuschuss zur Vorbereitung, Durchführung und Abwicklung von Kirchentagen;nein;13;400;01;Gesellschaftlicher Zusammenhalt einschließlich interreligiöser Dialog
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68519;187;Kosten der Deutschen Islamkonferenz sowie Förderung des interreligiösen Dialogs;nein;13;505;01;Gesellschaftlicher Zusammenhalt einschließlich interreligiöser Dialog
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68611;290;Förderung von Projekten für demokratische Teilhabe und gegen Extremismus;nein;14;6000;01;Gesellschaftlicher Zusammenhalt einschließlich interreligiöser Dialog
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68711;244;Entschädigung an ehemalige Bedienstete jüdischer Gemeinden;nein;14;950;01;Gesellschaftlicher Zusammenhalt einschließlich interreligiöser Dialog
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;89412;144;Zuschüsse für Investitionen an öffentliche Einrichtungen zur gesellschaftspolitischen und demokratischen Bildungsarbeit;nein;15;5330;01;Gesellschaftlicher Zusammenhalt einschließlich interreligiöser Dialog
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68421;322;Zentrale Maßnahmen auf dem Gebiet des Sports;nein;15;99761;02;Sport
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68422;322;Projektförderung für Sporteinrichtungen;nein;17;13096;02;Sport
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68423;322;Periodisch wiederkehrende Sportveranstaltungen;nein;17;2710;02;Sport
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68622;165;Förderung von Forschung, Dokumentation und Tagungen sowie Durchführung von Forschungsvorhaben und Betreuungsprojekten auf dem Gebiet der Sportwissenschaft;nein;17;3799;02;Sport
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68623;322;Zuschuss für Maßnahmen zur Dopingbekämpfung;nein;18;3366;02;Sport
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68624;029;Zuschuss an die Welt-Anti-Doping Agentur (WADA);nein;18;544;02;Sport
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68626;322;Förderung von internationalen Sportprojekten und Tagungen;nein;18;460;02;Sport
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;88221;322;Zuwendungen für die Errichtung, Ausstattung und Bauunterhaltung von Sportstätten für den Hochleistungssport;nein;19;15810;02;Sport
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;88224;322;Beteiligung des Bundes an der Sanierung und Modernisierung des Olympiastadions in Berlin sowie am Umbau des Zentralstadions in Leipzig;nein;19;0;02;Sport
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;53244;019;Kosten für Veranstaltungen der Verfassungsorgane aus besonderen Anlässen, insbesondere für Staatsakte, Staatsbegräbnisse und zentrale Gedenkveranstaltungen;nein;19;156;04;Verfassung
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;53248;011;Zuschuss für die Feierlichkeiten anlässlich des Tages der deutschen Einheit;nein;20;184;04;Verfassung
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;53249;011;Kosten für Veranstaltungen aus Anlass des Jubiläums 25 Jahre Friedliche Revolution und Deutsche Einheit;nein;20;300;04;Verfassung
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;63241;011;Kosten der Bundestagswahlen sowie Kosten der Direktwahl zum Europäischen Parlament;nein;20;76805;04;Verfassung
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;63244;012;Kennzeichnung der Bundesaußengrenze sowie Aufstellung und Unterhaltung von Europaschildern an den Außen- und Binnengrenzen der Staaten der EU;nein;20;300;04;Verfassung
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;63245;042;Zuweisungen zu laufenden Aufwendungen;nein;20;60000;04;Verfassung
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68545;165;Zuschüsse zur Förderung von Forschungsvorhaben, Wettbewerben und Veröffentlichungen insbesondere in Verfassungsrecht, Verwaltungswissenschaften und Kommunalwesen;nein;21;71;04;Verfassung
06;Bundesministerium des Innern;A;;0601;Gesellschaft und Verfassung;68643;011;Zuschuss an die "Stiftung Datenschutz";nein;21;0;04;Verfassung
06;Bundesministerium des Innern;E;Verwaltungseinnahmen;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;11999;012;Vermischte Einnahmen; ;26;2150;;
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53218;012;Fortentwicklung von IT-Standards für den Datenaustausch in der öffentlichen Verwaltung (XÖV-Standards);nein;26;325;;
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53210;011;E-Government und Internetstrategie des Bundes;nein;26;6323;01;IT und Netzpolitik
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53211;011;Dienstleistungen zum Aufbau und Betrieb der Netze des Bundes sowie weiterer zentraler IT-Infrastrukturen des Bundes;nein;27;5627;01;IT und Netzpolitik
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53214;011;IT-Konsolidierung Bund;nein;27;8013;01;IT und Netzpolitik
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53215;011;Ressort-CIO, IT-Steuerung und IT-Controlling im BMI und im Geschäftsbereich;nein;27;450;01;IT und Netzpolitik
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53216;011;IT-Planungsrat;nein;28;1193;01;IT und Netzpolitik
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53219;011;IT-Steuerung Bund;nein;28;5200;01;IT und Netzpolitik
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;81213;011;Aufbau und Betrieb der Netze des Bundes (NdB) sowie weiterer zentraler IT-Infrastrukturen des Bundes;nein;28;36000;01;IT und Netzpolitik
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;51121;042;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;nein;29;0;02;Digitalfunk
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;51721;042;Bewirtschaftung der Grundstücke, Gebäude und Räume;nein;29;11000;02;Digitalfunk
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;51821;042;Mieten und Pachten;nein;29;14455;02;Digitalfunk
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;51921;042;Unterhaltung der Grundstücke und baulichen Anlagen;nein;30;9700;02;Digitalfunk
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;52521;042;Aus- und Fortbildung;nein;30;200;02;Digitalfunk
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;52622;042;Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;nein;30;400;02;Digitalfunk
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53929;042;Vermischte Verwaltungsausgaben;nein;30;500;02;Digitalfunk
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;63220;042;Zuweisungen an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben;nein;30;64931;02;Digitalfunk
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;71121;042;Kleine Neu-﻿, Um- und Erweiterungsbauten;nein;30;29946;02;Digitalfunk
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;81220;042;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen;nein;30;16000;02;Digitalfunk
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;89220;042;Zuweisungen an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben für Investitionen;nein;30;17936;02;Digitalfunk
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0602;IT und Netzpolitik, Digitalfunk und Moderne Verwaltung;53236;011;Bundesanteil zur Einführung einer einheitlichen Behördenrufnummer (D 115);nein;31;498;03;Moderne Verwaltung
