einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
03;Bundesrat;A;;0312;Bundesrat;81202;011;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;15;580;;
03;Bundesrat;A;;0312;Bundesrat;81203;011;Erwerb künstlerischer Gegenstände zur Ausstattung des Dienstgebäudes des Bundesrates;ja;15;20;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0410;Sonstige Bewilligungen;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;6;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0410;Sonstige Bewilligungen;53204;011;Digitalpolitik, strategische IT-Steuerung;nein;6;1100;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0410;Sonstige Bewilligungen;53205;011;Open Government Partnership;nein;6;1085;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0410;Sonstige Bewilligungen;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;6;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0410;Sonstige Bewilligungen;54701;011;Nicht aufteilbare sächliche Verwaltungsausgaben;ja;7;7959;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0410;Sonstige Bewilligungen;51911;165;Unterhaltung der Grundstücke und baulichen Anlagen;ja;7;0;01;Stiftung Wissenschaft und Politik
04;Bundeskanzlerin und Bundeskanzleramt;A;;0410;Sonstige Bewilligungen;68511;165;Zuschuss für laufende Zwecke;ja;7;14683;01;Stiftung Wissenschaft und Politik
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;28209;011;Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen; ;10;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;38101;890;Leistungen von Bundesbehörden zur Durchführung von Aufträgen; ;10;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;10;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;38107;890;Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben; ;10;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;11957;018;Vermischte Einnahmen; ;10;16;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;23257;018;Beteiligung an den Versorgungslasten des Bundes; ;10;38;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;52901;011;Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen;nein;10;370;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;54709;011;Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden;nein;11;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;98101;890;Leistungen an Bundesbehörden zur Durchführung von Aufträgen;nein;11;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;11;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;98107;890;Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben;nein;11;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;43157;018;Versorgungsbezüge der Bundeskanzler, Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen;nein;11;796;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;43257;018;Versorgungsbezüge;nein;12;50572;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;43457;018;Zuführung an die Versorgungsrücklage;nein;12;1892;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;44357;018;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;nein;12;64;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;44657;018;Beihilfen aufgrund der Beihilfevorschriften;nein;12;8410;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;45357;018;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;nein;12;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;63257;018;Erstattungen des Bundes für Versorgungslasten;nein;12;1730;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;42401;011;Zuführung an die Versorgungsrücklage;ja;12;670;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;44101;840;Beihilfen aufgrund der Beihilfevorschriften;ja;12;1000;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;44301;840;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;ja;12;45;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;45202;223;Unfallversicherung Bund und Bahn;ja;13;27;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;52601;011;Gerichts- und ähnliche Kosten;ja;13;85;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;52602;011;Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;13;735;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;52703;011;Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen;ja;13;6;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0411;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BKAmts;54501;011;Konferenzen, Tagungen, Messen und Ausstellungen;ja;13;20;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Verwaltungseinnahmen;0412;Bundeskanzlerin und Bundeskanzleramt;11101;011;Gebühren, sonstige Entgelte; ;15;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Verwaltungseinnahmen;0412;Bundeskanzlerin und Bundeskanzleramt;11999;011;Vermischte Einnahmen; ;15;50;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Verwaltungseinnahmen;0412;Bundeskanzlerin und Bundeskanzleramt;12401;011;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;15;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0412;Bundeskanzlerin und Bundeskanzleramt;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;15;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0412;Bundeskanzlerin und Bundeskanzleramt;52904;011;Zur Verfügung der Bundeskanzlerin zu allgemeinen Zwecken;nein;15;102;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0412;Bundeskanzlerin und Bundeskanzleramt;53205;011;Kosten aus Anlass von Auslandsreisen der Bundeskanzlerin (einschließlich Staatsbesuchen);nein;15;1100;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0412;Bundeskanzlerin und Bundeskanzleramt;53206;011;Kosten für Kolloquien;nein;15;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0412;Bundeskanzlerin und Bundeskanzleramt;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;16;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;42101;011;Bezüge der Bundeskanzlerin, des Bundesministers für besondere Aufgaben, der Staatsministerin und der Staatsminister;ja;16;936;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;42201;011;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;16;28347;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;42202;011;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;16;594;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;42709;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;16;872;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;42801;011;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;16;19463;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;43901;018;Versorgungsleistungen aufgrund des Rentenangleichungsgesetzes der ehemaligen DDR vom 28. Juni 1990;ja;16;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;45301;011;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;16;214;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;51101;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;16;4583;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;51401;011;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;16;300;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;51701;011;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;17;5389;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;51801;011;Mieten und Pachten;ja;17;3471;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;51901;011;Unterhaltung der Grundstücke und baulichen Anlagen;ja;17;5905;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;52501;011;Aus- und Fortbildung;ja;17;180;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;52701;011;Dienstreisen;ja;17;720;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;53201;011;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;17;1597;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;53204;011;Kosten für Ausstellungen;ja;17;41;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;53999;011;Vermischte Verwaltungsausgaben;ja;17;10312;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;63403;011;Zuweisungen an den Versorgungsfonds;ja;17;3398;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;71101;011;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;17;1278;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;71201;011;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;ja;-;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;81101;011;Erwerb von Fahrzeugen;ja;17;10;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;81201;011;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;17;802;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;81202;011;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;17;2540;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;81203;011;Erwerb von Kunstwerken;ja;17;50;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0412;Bundeskanzlerin und Bundeskanzleramt;97288;880;Einsparungen flexibilisierter Mittel im Epl. 04;ja;17;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Verwaltungseinnahmen;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;11999;011;Vermischte Einnahmen; ;19;340;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;28201;011;Einnahmen aus Spenden für den Nationalen Aktionsplan Integration; ;19;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;28209;011;Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen; ;19;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;19;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;53102;011;Betreuung von Delegationen und Besuchergruppen;nein;19;5;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;54201;013;Öffentlichkeitsarbeit;nein;19;750;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;54709;011;Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden;nein;19;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Zuweisungen und Zuschüsse (ohne Investitionen);0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;68401;235;Unterstützung von Flüchtlingsprojekten;nein;20;20000;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Zuweisungen und Zuschüsse (ohne Investitionen);0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;68402;235;Präventionsprogramm gegen islamistischen Extremismus;nein;20;5000;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;20;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;42201;011;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;20;2774;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;42202;011;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;20;130;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;42709;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;20;169;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;42801;011;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;20;1261;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;45301;011;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;20;53;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;51101;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;20;75;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;52602;165;Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;20;2200;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;52701;011;Dienstreisen;ja;21;58;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;53101;011;Integrationspolitische Maßnahmen;ja;21;5000;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;53999;011;Vermischte Verwaltungsausgaben;ja;21;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;54501;011;Konferenzen, Tagungen, Messen und Ausstellungen;ja;21;500;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;63403;011;Zuweisungen an den Versorgungsfonds;ja;21;395;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;81201;011;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;21;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;51111;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;21;0;01;Ausgaben für die Geschäftsstelle Integrationsbeirat des Bundes
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;52612;011;Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;21;0;01;Ausgaben für die Geschäftsstelle Integrationsbeirat des Bundes
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;52711;011;Dienstreisen;ja;21;0;01;Ausgaben für die Geschäftsstelle Integrationsbeirat des Bundes
04;Bundeskanzlerin und Bundeskanzleramt;A;;0413;Die Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;54511;011;Konferenzen, Tagungen, Messen und Ausstellungen;ja;21;0;01;Ausgaben für die Geschäftsstelle Integrationsbeirat des Bundes
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0414;Bundesnachrichtendienst;54101;019;Zuschuss an den Bundesnachrichtendienst;nein;23;966482;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;28209;011;Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen; ;25;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;38101;890;Leistungen von Bundesbehörden zur Durchführung von Aufträgen; ;25;0;;
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;11957;018;Vermischte Einnahmen; ;25;0;57;Versorgung der Beamtinnen und Beamten sowie Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;E;Übrige Einnahmen;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;23257;018;Beteiligung an den Versorgungslasten des Bundes; ;25;0;57;Versorgung der Beamtinnen und Beamten sowie Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;52901;011;Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen;nein;25;10;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;54201;013;Öffentlichkeitsarbeit;nein;26;205;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;54501;011;Konferenzen, Tagungen, Messen und Ausstellungen;nein;26;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Sächliche Verwaltungsausgaben;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;54709;011;Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden;nein;26;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Zuweisungen und Zuschüsse (ohne Investitionen);0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;68806;011;Zahlungsverpflichtungen aus Verstößen gegen EU-Recht;nein;26;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;98101;890;Leistungen an Bundesbehörden zur Durchführung von Aufträgen;nein;27;0;;
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;43157;018;Versorgungsbezüge der Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen;nein;27;50;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;43257;018;Versorgungsbezüge;nein;27;7362;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;43457;018;Zuführung an die Versorgungsrücklage;nein;27;400;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;44357;018;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;nein;27;55;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;44657;018;Beihilfen aufgrund der Beihilfevorschriften;nein;27;1800;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
04;Bundeskanzlerin und Bundeskanzleramt;A;Besondere Finanzierungsausgaben;0431;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben des Geschäftsbereichs des BPA;45357;018;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;nein;27;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
